Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,interacting with tupperware,Not defined,,STATE,1303.238,1306.310,3.072,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,39030,39122,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,interacting with tupperware,Not defined,,STATE,1306.644,1315.926,9.282,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,39132,39410,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,looking at owner,Not defined,,POINT,1316.327,1316.327,NA,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,39422,39422,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,interacting with tupperware,Not defined,,STATE,1321.235,1325.643,4.408,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,39569,39701,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,interacting with tupperware,Not defined,,STATE,1328.815,1329.516,0.701,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,39796,39817,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,looking at owner,Not defined,,POINT,1331.954,1331.954,NA,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,39890,39890,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,looking at owner,Not defined,,POINT,1333.890,1333.890,NA,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,39948,39948,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,looking at owner,Not defined,,POINT,1386.013,1386.013,NA,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,41509,41509,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,interacting with tupperware,Not defined,,STATE,1431.057,1432.460,1.403,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,42858,42900,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,interacting with tupperware,Not defined,,STATE,1433.829,1441.409,7.580,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,42941,43168,,,,
