Observation id,Behavior,Behavior type,Start (s),Stop (s),coder
Poppy,alternating gaze,POINT,841.845,841.845,Amanda
Poppy,End,POINT,940.515,940.515,Amanda
Poppy,Start,POINT,1008.164,1008.164,Amanda
Poppy,interacting with tupperware,STATE,1009.233,1009.6,Amanda
Poppy,interacting with tupperware,STATE,1009.8,1010.067,Amanda
Poppy,interacting with tupperware,STATE,1010.735,1010.936,Amanda
Poppy,interacting with tupperware,STATE,1011.637,1015.443,Amanda
Poppy,alternating gaze,POINT,1015.51,1015.51,Amanda
Poppy,interacting with tupperware,STATE,1021.554,1024.225,Amanda
Poppy,interacting with tupperware,STATE,1024.592,1024.893,Amanda
Poppy,interacting with tupperware,STATE,1027.597,1029.133,Amanda
Poppy,alternating gaze,POINT,1030.536,1030.536,Amanda
Poppy,interacting with tupperware,STATE,1044.693,1045.395,Amanda
Poppy,interacting with tupperware,STATE,1045.628,1047.031,Amanda
Poppy,looking at owner,POINT,1050.437,1050.437,Amanda
Poppy,looking at owner,POINT,1072.074,1072.074,Amanda
Poppy,looking at owner,POINT,1076.949,1076.949,Amanda
Poppy,looking at owner,POINT,1079.687,1079.687,Amanda
Poppy,looking at owner,POINT,1098.219,1098.219,Amanda
Poppy,looking at owner,POINT,1110.707,1110.707,Amanda
Poppy,looking at owner,POINT,1126.234,1126.234,Amanda
Poppy,looking at owner,POINT,1148.639,1148.639,Amanda
Poppy,looking at owner,POINT,1176.487,1176.487,Amanda
Poppy,looking at owner,POINT,1179.826,1179.826,Amanda
Poppy,End,POINT,1188.173,1188.173,Amanda
Poppy,Start,POINT,1268.378,1268.378,Amanda
Poppy,interacting with tupperware,STATE,1268.411,1269.213,Amanda
Poppy,interacting with tupperware,STATE,1269.78,1270.047,Amanda
Poppy,interacting with tupperware,STATE,1270.548,1270.849,Amanda
Poppy,interacting with tupperware,STATE,1271.149,1272.385,Amanda
Poppy,interacting with tupperware,STATE,1273.186,1273.386,Amanda
Poppy,interacting with tupperware,STATE,1274.923,1275.19,Amanda
Poppy,interacting with tupperware,STATE,1276.926,1279.263,Amanda
Poppy,interacting with tupperware,STATE,1279.53,1279.764,Amanda
Poppy,interacting with tupperware,STATE,1281.233,1281.667,Amanda
Poppy,interacting with tupperware,STATE,1281.868,1282.602,Amanda
Poppy,interacting with tupperware,STATE,1282.836,1283.704,Amanda
Poppy,interacting with tupperware,STATE,1284.906,1285.607,Amanda
Poppy,interacting with tupperware,STATE,1285.941,1287.043,Amanda
Poppy,interacting with tupperware,STATE,1295.524,1296.259,Amanda
Poppy,interacting with tupperware,STATE,1297.261,1297.628,Amanda
Poppy,interacting with tupperware,STATE,1297.862,1298.196,Amanda
Poppy,interacting with tupperware,STATE,1298.396,1298.663,Amanda
Poppy,interacting with tupperware,STATE,1298.93,1299.999,Amanda
Poppy,interacting with tupperware,STATE,1300.266,1300.7,Amanda
Poppy,interacting with tupperware,STATE,1300.934,1301.334,Amanda
Poppy,interacting with tupperware,STATE,1301.535,1302.269,Amanda
Poppy,alternating gaze,POINT,1302.203,1302.203,Amanda
Poppy,interacting with tupperware,STATE,1303.438,1303.672,Amanda
Poppy,interacting with tupperware,STATE,1303.872,1304.173,Amanda
Poppy,interacting with tupperware,STATE,1304.373,1304.64,Amanda
Poppy,interacting with tupperware,STATE,1304.807,1305.108,Amanda
Poppy,interacting with tupperware,STATE,1305.308,1305.575,Amanda
Poppy,interacting with tupperware,STATE,1305.742,1306.076,Amanda
Poppy,interacting with tupperware,STATE,1310.083,1315.859,Amanda
Poppy,alternating gaze,POINT,1316.293,1316.293,Amanda
Poppy,interacting with tupperware,STATE,1321.369,1322.704,Amanda
Poppy,interacting with tupperware,STATE,1323.272,1325.042,Amanda
Poppy,interacting with tupperware,STATE,1328.848,1329.216,Amanda
Poppy,looking at owner,POINT,1331.687,1331.687,Amanda
Poppy,looking at owner,POINT,1333.824,1333.824,Amanda
Poppy,looking at owner,POINT,1385.78,1385.78,Amanda
Poppy,interacting with tupperware,STATE,1431.224,1432.393,Amanda
Poppy,interacting with tupperware,STATE,1433.795,1434.129,Amanda
Poppy,interacting with tupperware,STATE,1434.363,1434.73,Amanda
Poppy,interacting with tupperware,STATE,1434.931,1435.632,Amanda
Poppy,interacting with tupperware,STATE,1435.932,1436.834,Amanda
Poppy,interacting with tupperware,STATE,1437.134,1438.937,Amanda
Poppy,interacting with tupperware,STATE,1439.071,1441.342,Amanda
Poppy,End,POINT,1448.387,1448.387,Amanda
Hugo,Start,POINT,45.54,45.54,Amanda
Hugo,looking at owner,POINT,45.573,45.573,Amanda
Hugo,alternating gaze,POINT,51.412,51.412,Amanda
Hugo,interacting with tupperware,STATE,53.613,58.718,Amanda
Hugo,interacting with tupperware,STATE,62.988,64.19,Amanda
Hugo,alternating gaze,POINT,64.457,64.457,Amanda
Hugo,looking at owner,POINT,67.827,67.827,Amanda
Hugo,alternating gaze,POINT,68.227,68.227,Amanda
Hugo,interacting with tupperware,STATE,70.763,72.832,Amanda
Hugo,looking at owner,POINT,119.538,119.538,Amanda
Hugo,looking at owner,POINT,124.41,124.41,Amanda
Hugo,looking at owner,POINT,134.285,134.285,Amanda
Hugo,looking at owner,POINT,159.073,159.073,Amanda
Hugo,looking at owner,POINT,178.792,178.792,Amanda
Hugo,looking at owner,POINT,207.817,207.817,Amanda
Hugo,End,POINT,225.567,225.567,Amanda
Hugo,Start,POINT,272.073,272.073,Amanda
Hugo,looking at owner,POINT,272.107,272.107,Amanda
Hugo,alternating gaze,POINT,272.575,272.575,Amanda
Hugo,interacting with tupperware,STATE,275.077,277.378,Amanda
Hugo,interacting with tupperware,STATE,279.213,279.98,Amanda
Hugo,interacting with tupperware,STATE,280.415,281.082,Amanda
Hugo,interacting with tupperware,STATE,281.115,281.148,Amanda
Hugo,interacting with tupperware,STATE,283.217,283.818,Amanda
Hugo,looking at owner,POINT,286.22,286.22,Amanda
Hugo,alternating gaze,POINT,286.787,286.787,Amanda
Hugo,interacting with tupperware,STATE,287.855,292.125,Amanda
Hugo,looking at owner,POINT,293.058,293.058,Amanda
Hugo,positioning in front of owner,POINT,326.088,326.088,Amanda
Hugo,interacting with tupperware,STATE,357.883,358.783,Amanda
Hugo,alternating gaze,POINT,360.152,360.152,Amanda
Hugo,alternating gaze,POINT,399.753,399.753,Amanda
Hugo,looking at owner,POINT,401.355,401.355,Amanda
Hugo,looking at owner,POINT,415.733,415.733,Amanda
Hugo,alternating gaze,POINT,416.768,416.768,Amanda
Hugo,looking at owner,POINT,445.66,445.66,Amanda
Hugo,End,POINT,452.1,452.1,Amanda
Hugo,Start,POINT,502.41,502.41,Amanda
Hugo,interacting with tupperware,STATE,503.978,504.212,Amanda
Hugo,interacting with tupperware,STATE,504.78,509.85,Amanda
Hugo,interacting with tupperware,STATE,511.485,512.42,Amanda
Hugo,interacting with tupperware,STATE,512.887,513.353,Amanda
Hugo,interacting with tupperware,STATE,513.922,514.122,Amanda
Hugo,interacting with tupperware,STATE,517.19,518.825,Amanda
Hugo,alternating gaze,POINT,519.192,519.192,Amanda
Hugo,positioning in front of owner,POINT,522.128,522.128,Amanda
Hugo,nudging/scratching/paw owner,POINT,523.162,523.162,Amanda
Hugo,looking at owner,POINT,528.6,528.6,Amanda
Hugo,looking at owner,POINT,534.372,534.372,Amanda
Hugo,looking at owner,POINT,539.943,539.943,Amanda
Hugo,alternating gaze,POINT,541.012,541.012,Amanda
Hugo,interacting with tupperware,STATE,543.58,544.148,Amanda
Hugo,looking at owner,POINT,554.79,554.79,Amanda
Hugo,alternating gaze,POINT,572.172,572.172,Amanda
Hugo,looking at owner,POINT,594.425,594.425,Amanda
Hugo,looking at owner,POINT,600.598,600.598,Amanda
Hugo,looking at owner,POINT,621.75,621.75,Amanda
Hugo,looking at owner,POINT,633.427,633.427,Amanda
Hugo,looking at owner,POINT,637.363,637.363,Amanda
Hugo,looking at owner,POINT,643.735,643.735,Amanda
Hugo,looking at owner,POINT,662.352,662.352,Amanda
Hugo,looking at owner,POINT,672.428,672.428,Amanda
Hugo,looking at owner,POINT,682.27,682.27,Amanda
Hugo,End,POINT,682.437,682.437,Amanda
Hugo,Start,POINT,754.333,754.333,Amanda
Hugo,interacting with tupperware,STATE,754.533,754.667,Amanda
Hugo,interacting with tupperware,STATE,755.368,756.468,Amanda
Hugo,interacting with tupperware,STATE,757.703,758.237,Amanda
Hugo,alternating gaze,POINT,758.47,758.47,Amanda
Hugo,interacting with tupperware,STATE,760.305,760.738,Amanda
Hugo,interacting with tupperware,STATE,761.207,770.882,Amanda
Hugo,interacting with tupperware,STATE,772.217,773.417,Amanda
Hugo,interacting with tupperware,STATE,775.185,775.452,Amanda
Hugo,interacting with tupperware,STATE,776.22,778.088,Amanda
Hugo,interacting with tupperware,STATE,781.323,784.76,Amanda
Hugo,interacting with tupperware,STATE,786.062,787.397,Amanda
Hugo,alternating gaze,POINT,787.563,787.563,Amanda
Hugo,looking at owner,POINT,799.407,799.407,Amanda
Hugo,alternating gaze,POINT,801.842,801.842,Amanda
Hugo,interacting with tupperware,STATE,806.113,807.413,Amanda
Hugo,interacting with tupperware,STATE,810.25,810.617,Amanda
Hugo,interacting with tupperware,STATE,811.25,811.55,Amanda
Hugo,interacting with tupperware,STATE,811.718,811.885,Amanda
Hugo,alternating gaze,POINT,812.385,812.385,Amanda
Hugo,interacting with tupperware,STATE,814.887,814.953,Amanda
Hugo,looking at owner,POINT,818.49,818.49,Amanda
Hugo,looking at owner,POINT,843.078,843.078,Amanda
Hugo,alternating gaze,POINT,894.09,894.09,Amanda
Hugo,looking at owner,POINT,902.632,902.632,Amanda
Hugo,alternating gaze,POINT,922.182,922.182,Amanda
Hugo,End,POINT,934.36,934.36,Amanda
Hugo,End,POINT,1000.518,1000.518,Amanda
Hugo,interacting with tupperware,STATE,1002.018,1002.253,Amanda
Hugo,interacting with tupperware,STATE,1003.42,1004.055,Amanda
Hugo,alternating gaze,POINT,1004.955,1004.955,Amanda
Hugo,interacting with tupperware,STATE,1006.423,1007.323,Amanda
Hugo,interacting with tupperware,STATE,1007.79,1008.558,Amanda
Hugo,interacting with tupperware,STATE,1009.692,1009.96,Amanda
Hugo,interacting with tupperware,STATE,1011.093,1011.695,Amanda
Hugo,interacting with tupperware,STATE,1014.13,1014.597,Amanda
Hugo,interacting with tupperware,STATE,1015.13,1016.865,Amanda
Hugo,interacting with tupperware,STATE,1018.133,1018.733,Amanda
Hugo,interacting with tupperware,STATE,1019.402,1023.372,Amanda
Hugo,interacting with tupperware,STATE,1024.638,1025.14,Amanda
Hugo,interacting with tupperware,STATE,1025.973,1026.473,Amanda
Hugo,interacting with tupperware,STATE,1026.708,1027.342,Amanda
Hugo,interacting with tupperware,STATE,1029.143,1030.177,Amanda
Hugo,interacting with tupperware,STATE,1040.987,1042.255,Amanda
Hugo,interacting with tupperware,STATE,1042.555,1043.055,Amanda
Hugo,interacting with tupperware,STATE,1043.255,1045.157,Amanda
Hugo,alternating gaze,POINT,1045.858,1045.858,Amanda
Hugo,interacting with tupperware,STATE,1048.26,1048.86,Amanda
Hugo,interacting with tupperware,STATE,1050.728,1051.897,Amanda
Hugo,interacting with tupperware,STATE,1060.303,1060.603,Amanda
Hugo,alternating gaze,POINT,1064.34,1064.34,Amanda
Hugo,positioning in front of owner,POINT,1066.543,1066.543,Amanda
Hugo,interacting with tupperware,STATE,1074.483,1074.983,Amanda
Hugo,interacting with tupperware,STATE,1075.35,1075.818,Amanda
Hugo,interacting with tupperware,STATE,1075.952,1076.318,Amanda
Hugo,interacting with tupperware,STATE,1078.753,1080.022,Amanda
Hugo,interacting with tupperware,STATE,1080.588,1080.922,Amanda
Hugo,interacting with tupperware,STATE,1081.088,1081.923,Amanda
Hugo,interacting with tupperware,STATE,1082.19,1082.557,Amanda
Hugo,interacting with tupperware,STATE,1082.79,1083.525,Amanda
Hugo,interacting with tupperware,STATE,1083.658,1084.058,Amanda
Hugo,interacting with tupperware,STATE,1084.725,1086.593,Amanda
Hugo,interacting with tupperware,STATE,1088.062,1088.997,Amanda
Hugo,interacting with tupperware,STATE,1091.465,1091.998,Amanda
Hugo,interacting with tupperware,STATE,1092.132,1092.833,Amanda
Hugo,interacting with tupperware,STATE,1093.2,1094.1,Amanda
Hugo,interacting with tupperware,STATE,1094.167,1094.802,Amanda
Hugo,interacting with tupperware,STATE,1095.102,1098.472,Amanda
Hugo,interacting with tupperware,STATE,1099.572,1100.138,Amanda
Hugo,interacting with tupperware,STATE,1100.172,1102.775,Amanda
Hugo,interacting with tupperware,STATE,1104.077,1106.578,Amanda
Hugo,interacting with tupperware,STATE,1106.645,1107.847,Amanda
Hugo,interacting with tupperware,STATE,1108.58,1111.917,Amanda
Hugo,interacting with tupperware,STATE,1112.717,1113.952,Amanda
Hugo,alternating gaze,POINT,1114.252,1114.252,Amanda
Hugo,interacting with tupperware,STATE,1118.622,1118.922,Amanda
Hugo,interacting with tupperware,STATE,1119.157,1119.423,Amanda
Hugo,interacting with tupperware,STATE,1119.657,1120.057,Amanda
Hugo,interacting with tupperware,STATE,1120.223,1120.523,Amanda
Hugo,alternating gaze,POINT,1121.292,1121.292,Amanda
Hugo,interacting with tupperware,STATE,1134.637,1135.037,Amanda
Hugo,interacting with tupperware,STATE,1135.437,1135.77,Amanda
Hugo,interacting with tupperware,STATE,1136.037,1136.405,Amanda
Hugo,interacting with tupperware,STATE,1136.572,1136.905,Amanda
Hugo,alternating gaze,POINT,1137.438,1137.438,Amanda
Hugo,interacting with tupperware,STATE,1151.885,1152.252,Amanda
Hugo,interacting with tupperware,STATE,1152.518,1155.722,Amanda
Hugo,interacting with tupperware,STATE,1156.022,1157.123,Amanda
Hugo,interacting with tupperware,STATE,1159.092,1160.627,Amanda
Hugo,interacting with tupperware,STATE,1161.293,1161.727,Amanda
Hugo,interacting with tupperware,STATE,1161.827,1162.26,Amanda
Hugo,interacting with tupperware,STATE,1162.628,1163.595,Amanda
Hugo,interacting with tupperware,STATE,1163.928,1166.632,Amanda
Hugo,interacting with tupperware,STATE,1168.133,1168.5,Amanda
Hugo,interacting with tupperware,STATE,1168.933,1170.302,Amanda
Hugo,interacting with tupperware,STATE,1170.435,1171.168,Amanda
Hugo,interacting with tupperware,STATE,1171.335,1171.903,Amanda
Hugo,interacting with tupperware,STATE,1172.237,1172.67,Amanda
Hugo,interacting with tupperware,STATE,1174.805,1175.305,Amanda
Hugo,interacting with tupperware,STATE,1175.438,1175.773,Amanda
Hugo,interacting with tupperware,STATE,1177.273,1177.775,Amanda
Hugo,interacting with tupperware,STATE,1178.808,1179.242,Amanda
Hugo,End,POINT,1180.51,1180.51,Amanda
Twiggy,Start,POINT,67.467,67.467,Amanda
Twiggy,interacting with tupperware,STATE,67.7,69.2,Amanda
Twiggy,interacting with tupperware,STATE,69.3,69.533,Amanda
Twiggy,alternating gaze,POINT,70.533,70.533,Amanda
Twiggy,interacting with tupperware,STATE,72.833,74.367,Amanda
Twiggy,interacting with tupperware,STATE,75.533,81.533,Amanda
Twiggy,looking at owner,POINT,83.9,83.9,Amanda
Twiggy,looking at owner,POINT,109.7,109.7,Amanda
Twiggy,interacting with tupperware,STATE,119.333,121.7,Amanda
Twiggy,looking at owner,POINT,135.3,135.3,Amanda
Twiggy,soundboard press,POINT,136.9,136.9,Amanda
Twiggy,soundboard press,POINT,137.5,137.5,Amanda
Twiggy,looking at owner,POINT,138.433,138.433,Amanda
Twiggy,looking at owner,POINT,146.933,146.933,Amanda
Twiggy,looking at owner,POINT,215.4,215.4,Amanda
Twiggy,alternating gaze,POINT,215.85,215.85,Amanda
Twiggy,End,POINT,247.467,247.467,Amanda
Twiggy,Start,POINT,399.1,399.1,Amanda
Twiggy,interacting with tupperware,STATE,399.6,407.6,Amanda
Twiggy,interacting with tupperware,STATE,407.733,408.067,Amanda
Twiggy,alternating gaze,POINT,408.667,408.667,Amanda
Twiggy,interacting with tupperware,STATE,410,415.633,Amanda
Twiggy,interacting with tupperware,STATE,416.3,418.9,Amanda
Twiggy,interacting with tupperware,STATE,419.633,429.6,Amanda
Twiggy,interacting with tupperware,STATE,430.233,432.567,Amanda
Twiggy,alternating gaze,POINT,433.033,433.033,Amanda
Twiggy,interacting with tupperware,STATE,439.7,440.067,Amanda
Twiggy,alternating gaze,POINT,442.733,442.733,Amanda
Twiggy,soundboard press,POINT,452.7,452.7,Amanda
Twiggy,looking at owner,POINT,456.667,456.667,Amanda
Twiggy,soundboard press,POINT,462.7,462.7,Amanda
Twiggy,looking at owner,POINT,463.833,463.833,Amanda
Twiggy,looking at owner,POINT,539.4,539.4,Amanda
Twiggy,End,POINT,579.1,579.1,Amanda
Twiggy,Start,POINT,663.1,663.1,Amanda
Twiggy,interacting with tupperware,STATE,663.1,682.9,Amanda
Twiggy,alternating gaze,POINT,682.533,682.533,Amanda
Twiggy,interacting with tupperware,STATE,683.1,683.333,Amanda
Twiggy,interacting with tupperware,STATE,683.667,683.933,Amanda
Twiggy,interacting with tupperware,STATE,686,688.4,Amanda
Twiggy,interacting with tupperware,STATE,689.3,689.533,Amanda
Twiggy,interacting with tupperware,STATE,689.867,690.133,Amanda
Twiggy,interacting with tupperware,STATE,690.4,691.333,Amanda
Twiggy,interacting with tupperware,STATE,692.05,692.333,Amanda
Twiggy,soundboard press,POINT,696.433,696.433,Amanda
Twiggy,soundboard press,POINT,697.033,697.033,Amanda
Twiggy,soundboard press,POINT,706.533,706.533,Amanda
Twiggy,looking at owner,POINT,707.267,707.267,Amanda
Twiggy,interacting with tupperware,STATE,734,740.9,Amanda
Twiggy,soundboard press,POINT,748,748,Amanda
Twiggy,looking at owner,POINT,776.9,776.9,Amanda
Twiggy,looking at owner,POINT,806.133,806.133,Amanda
Twiggy,looking at owner,POINT,820.633,820.633,Amanda
Twiggy,soundboard press,POINT,840.35,840.35,Amanda
Twiggy,soundboard press,POINT,842.2,842.2,Amanda
Twiggy,End,POINT,843.1,843.1,Amanda
Twiggy,Start,POINT,916.433,916.433,Amanda
Twiggy,interacting with tupperware,STATE,918.433,924.867,Amanda
Twiggy,interacting with tupperware,STATE,925.333,939.167,Amanda
Twiggy,interacting with tupperware,STATE,939.667,943.7,Amanda
Twiggy,interacting with tupperware,STATE,949,958.933,Amanda
Twiggy,interacting with tupperware,STATE,959.167,959.4,Amanda
Twiggy,interacting with tupperware,STATE,959.9,960.1,Amanda
Twiggy,looking at owner,POINT,963.767,963.767,Amanda
Twiggy,soundboard press,POINT,965.833,965.833,Amanda
Twiggy,looking at owner,POINT,968.633,968.633,Amanda
Twiggy,looking at owner,POINT,970.633,970.633,Amanda
Twiggy,looking at owner,POINT,974.067,974.067,Amanda
Twiggy,soundboard press,POINT,977.1,977.1,Amanda
Twiggy,soundboard press,POINT,978.033,978.033,Amanda
Twiggy,soundboard press,POINT,989.233,989.233,Amanda
Twiggy,soundboard press,POINT,998.033,998.033,Amanda
Twiggy,looking at owner,POINT,1005.3,1005.3,Amanda
Twiggy,soundboard press,POINT,1036.133,1036.133,Amanda
Twiggy,soundboard press,POINT,1037.85,1037.85,Amanda
Twiggy,soundboard press,POINT,1068.467,1068.467,Amanda
Twiggy,looking at owner,POINT,1069.4,1069.4,Amanda
Twiggy,looking at owner,POINT,1072.967,1072.967,Amanda
Twiggy,End,POINT,1096.433,1096.433,Amanda
Twiggy,Start,POINT,1178.933,1178.933,Amanda
Twiggy,interacting with tupperware,STATE,1189.4,1189.7,Amanda
Twiggy,interacting with tupperware,STATE,1203.533,1204,Amanda
Twiggy,interacting with tupperware,STATE,1208.9,1209.5,Amanda
Twiggy,interacting with tupperware,STATE,1217.267,1217.467,Amanda
Twiggy,interacting with tupperware,STATE,1218.867,1219.333,Amanda
Twiggy,interacting with tupperware,STATE,1223.9,1224.167,Amanda
Twiggy,looking at owner,POINT,1226.933,1226.933,Amanda
Twiggy,alternating gaze,POINT,1227.233,1227.233,Amanda
Twiggy,interacting with tupperware,STATE,1228.5,1228.8,Amanda
Twiggy,alternating gaze,POINT,1251.5,1251.5,Amanda
Twiggy,looking at owner,POINT,1282.05,1282.05,Amanda
Twiggy,alternating gaze,POINT,1299.8,1299.8,Amanda
Twiggy,looking at owner,POINT,1356.75,1356.75,Amanda
Twiggy,End,POINT,1358.95,1358.95,Amanda
Mokai,Start,POINT,25.003,25.003,Amanda
Mokai,interacting with tupperware,STATE,25.237,25.903,Amanda
Mokai,alternating gaze,POINT,26.103,26.103,Amanda
Mokai,interacting with tupperware,STATE,27.837,27.97,Amanda
